isHelpful,response,created_at,WM Entities
False,oz.,2020-09-02 1:40:30,"{'labels': {'QUANTITY': 1}, 'entities': [{'key': 'oz', 'label': 'QUANTITY', 'text': 'oz', 'token_end': 1, 'token_start': 0}]}"
False,i wanna find crystalline,2020-07-15 20:02:12,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'crystalline', 'label': 'PRODUCT', 'text': 'crystalline', 'token_end': 4, 'token_start': 3}]}"
False,Looking for halfs of white runts,2020-08-15 20:52:34,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'runt', 'label': 'PRODUCT', 'text': 'runts', 'token_end': 6, 'token_start': 5}]}"
False,I’m hardly finding any stiiizy pods in indica and in the full gram size as well.,2020-07-21 18:52:30,"{'labels': {'ORG': 1, 'PRODUCT': 1, 'PRODUCT_TAG': 1, 'QUANTITY': 1}, 'entities': [{'key': 'stiiizy', 'label': 'ORG', 'text': 'stiiizy', 'token_end': 6, 'token_start': 5}, {'key': 'pod', 'label': 'PRODUCT', 'text': 'pods', 'token_end': 7, 'token_start': 6}, {'key': 'indica', 'label': 'PRODUCT_TAG', 'text': 'indica', 'token_end': 9, 'token_start': 8}, {'key': 'gram', 'label': 'QUANTITY', 'text': 'gram', 'token_end': 14, 'token_start': 13}]}"
False,Your website fucking sucks.,2020-07-21 21:24:25,"{'labels': {}, 'entities': []}"
False,Taw Garden Cartridges. When I choose a flavor it States not in your area or item not found.,2020-07-22 2:23:54,"{'labels': {'GPE': 2, 'PRODUCT': 1, 'PRODUCT_TAG': 1, 'STRAIN': 2}, 'entities': [{'key': 'Taw Garden', 'label': 'STRAIN', 'text': 'Taw Garden', 'token_end': 2, 'token_start': 0}, {'key': 'Cartridges', 'label': 'PRODUCT', 'text': 'Cartridges', 'token_end': 3, 'token_start': 2}, {'key': 'when', 'label': 'STRAIN', 'text': 'When', 'token_end': 5, 'token_start': 4}, {'key': 'choose', 'label': 'PRODUCT_TAG', 'text': 'choose', 'token_end': 7, 'token_start': 6}, {'key': '-PRON-', 'label': 'GPE', 'text': 'your', 'token_end': 14, 'token_start': 13}, {'key': 'item', 'label': 'GPE', 'text': 'item', 'token_end': 17, 'token_start': 16}]}"
False,Oakland Cross delivery,2020-07-22 21:07:34,"{'labels': {'ORG': 1, 'SERVICE': 1}, 'entities': [{'key': 'Oakland Cross', 'label': 'ORG', 'text': 'Oakland Cross', 'token_end': 2, 'token_start': 0}, {'key': 'delivery', 'label': 'SERVICE', 'text': 'delivery', 'token_end': 3, 'token_start': 2}]}"
False,Efex vape heal,2020-09-11 0:21:14,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'vape', 'label': 'PRODUCT', 'text': 'vape', 'token_end': 2, 'token_start': 1}]}"
False,Dispensaries in the Linda Vista atea,2020-07-23 21:01:33,"{'labels': {'SERVICE': 1}, 'entities': [{'key': 'storefront', 'label': 'SERVICE', 'text': 'Dispensaries', 'token_end': 1, 'token_start': 0}]}"
False,50mg THC Hard Candy Watermelon Flavor,2020-07-24 2:56:15,"{'labels': {'PRODUCT': 1, 'PRODUCT_TAG': 2, 'STRAIN': 1}, 'entities': [{'key': '50 mg', 'label': 'PRODUCT_TAG', 'text': '50mg', 'token_end': 2, 'token_start': 0}, {'key': 'THC', 'label': 'PRODUCT_TAG', 'text': 'THC', 'token_end': 3, 'token_start': 2}, {'key': 'Candy', 'label': 'PRODUCT', 'text': 'Candy', 'token_end': 5, 'token_start': 4}, {'key': 'watermelon', 'label': 'STRAIN', 'text': 'Watermelon', 'token_end': 6, 'token_start': 5}]}"
False,"there are no auto flower, an you cant see the dispensary name under the product.",2020-07-24 12:30:19,"{'labels': {'PRODUCT': 1, 'SERVICE': 1, 'TAGKIND': 1}, 'entities': [{'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 5, 'token_start': 4}, {'key': 'storefront', 'label': 'SERVICE', 'text': 'dispensary', 'token_end': 13, 'token_start': 12}, {'key': 'product', 'label': 'TAGKIND', 'text': 'product', 'token_end': 17, 'token_start': 16}]}"
False,"I have been getting indica-dominant hybrid capsules, will y’all be getting any more?",2020-07-24 20:24:49,"{'labels': {'GPE': 1, 'PRODUCT': 1, 'PRODUCT_TAG': 2}, 'entities': [{'key': 'indica', 'label': 'PRODUCT_TAG', 'text': 'indica', 'token_end': 5, 'token_start': 4}, {'key': 'hybrid', 'label': 'PRODUCT_TAG', 'text': 'hybrid', 'token_end': 8, 'token_start': 7}, {'key': 'capsule', 'label': 'PRODUCT', 'text': 'capsules', 'token_end': 9, 'token_start': 8}, {'key': 'more ?', 'label': 'GPE', 'text': 'more?', 'token_end': 18, 'token_start': 16}]}"
False,40 mg chews,2020-08-28 23:36:10,"{'labels': {'PRODUCT': 1, 'PRODUCT_TAG': 1}, 'entities': [{'key': '40 mg', 'label': 'PRODUCT_TAG', 'text': '40 mg', 'token_end': 2, 'token_start': 0}, {'key': 'chew', 'label': 'PRODUCT', 'text': 'chews', 'token_end': 3, 'token_start': 2}]}"
False,"Detroit Michigan 
",2020-07-25 13:24:37,"{'labels': {'GPE': 2}, 'entities': [{'key': 'Detroit', 'label': 'GPE', 'text': 'Detroit', 'token_end': 1, 'token_start': 0}, {'key': 'Michigan', 'label': 'GPE', 'text': 'Michigan', 'token_end': 2, 'token_start': 1}]}"
False,Treat grand mal siezure,2020-07-26 19:20:41,"{'labels': {}, 'entities': []}"
False,"Runtz, ",2020-08-20 17:16:54,"{'labels': {'STRAIN': 1}, 'entities': [{'key': 'Runtz', 'label': 'STRAIN', 'text': 'Runtz', 'token_end': 1, 'token_start': 0}]}"
False,Dont show me garbage,2020-08-20 14:20:07,"{'labels': {}, 'entities': []}"
False,Peanut butter cup,2020-08-09 5:52:00,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'butter', 'label': 'PRODUCT', 'text': 'butter', 'token_end': 2, 'token_start': 1}]}"
False,"Moon rocks it's a concentrate
",2020-08-10 16:00:54,"{'labels': {'PRODUCT': 1, 'STRAIN': 1}, 'entities': [{'key': 'Moon rock', 'label': 'STRAIN', 'text': 'Moon rocks', 'token_end': 2, 'token_start': 0}, {'key': 'concentrate', 'label': 'PRODUCT', 'text': 'concentrate', 'token_end': 6, 'token_start': 5}]}"
False,cess,2020-08-11 0:04:50,"{'labels': {'ORG': 1}, 'entities': [{'key': 'cess', 'label': 'ORG', 'text': 'cess', 'token_end': 1, 'token_start': 0}]}"
False,ice capz,2020-09-16 21:39:01,"{'labels': {'STRAIN': 1}, 'entities': [{'key': 'ice', 'label': 'STRAIN', 'text': 'ice', 'token_end': 1, 'token_start': 0}]}"
False,Acdc medical marijuana,2020-08-20 18:42:33,"{'labels': {'SERVICE': 1, 'STRAIN': 1}, 'entities': [{'key': 'Acdc', 'label': 'STRAIN', 'text': 'Acdc', 'token_end': 1, 'token_start': 0}, {'key': 'medical', 'label': 'SERVICE', 'text': 'medical', 'token_end': 2, 'token_start': 1}]}"
False,You had an article on here about new edibles that get you high in 30 min. Instead of 11/2 to 2 hours. I didn’t get a chance to read the whole article but it had my attention.,2020-08-26 22:00:40,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'edible', 'label': 'PRODUCT', 'text': 'edibles', 'token_end': 9, 'token_start': 8}]}"
False,needed for pain,2020-08-12 19:20:59,"{'labels': {'PRODUCT_TAG': 1}, 'entities': [{'key': 'pain', 'label': 'PRODUCT_TAG', 'text': 'pain', 'token_end': 3, 'token_start': 2}]}"
False,"Harlequin flower, please",2020-09-01 12:16:38,"{'labels': {'PRODUCT': 1, 'STRAIN': 1}, 'entities': [{'key': 'Harlequin', 'label': 'STRAIN', 'text': 'Harlequin', 'token_end': 1, 'token_start': 0}, {'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 2, 'token_start': 1}]}"
False,Looking for 20 to 1 tincture,2020-09-17 22:25:08,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'tincture', 'label': 'PRODUCT', 'text': 'tincture', 'token_end': 6, 'token_start': 5}]}"
False,seed dist.,2020-08-20 15:36:44,"{'labels': {}, 'entities': []}"
False,Why isn’t there a dispensary in Williams Az ?,2020-08-13 19:38:12,"{'labels': {'GPE': 3, 'SERVICE': 1}, 'entities': [{'key': 'storefront', 'label': 'SERVICE', 'text': 'dispensary', 'token_end': 6, 'token_start': 5}, {'key': 'Williams', 'label': 'GPE', 'text': 'Williams', 'token_end': 8, 'token_start': 7}, {'key': 'Az', 'label': 'GPE', 'text': 'Az', 'token_end': 9, 'token_start': 8}, {'key': '?', 'label': 'GPE', 'text': '?', 'token_end': 10, 'token_start': 9}]}"
False,Looking for lynwood Lemonade clear,2020-07-16 1:35:18,"{'labels': {'STRAIN': 1}, 'entities': [{'key': 'Lemonade', 'label': 'STRAIN', 'text': 'Lemonade', 'token_end': 4, 'token_start': 3}]}"
True,Cbd thc,2020-09-06 22:53:09,"{'labels': {'PRODUCT_TAG': 2}, 'entities': [{'key': 'Cbd', 'label': 'PRODUCT_TAG', 'text': 'Cbd', 'token_end': 1, 'token_start': 0}, {'key': 'thc', 'label': 'PRODUCT_TAG', 'text': 'thc', 'token_end': 2, 'token_start': 1}]}"
False,"Looking for indica 1oz. Or
1/2 oz indica 
1/2 oz static's
$170. Or less 1 oz",2020-09-02 15:31:51,"{'labels': {'GPE': 1, 'MONEY': 1, 'PRODUCT_TAG': 2, 'QUANTITY': 5}, 'entities': [{'key': 'indica', 'label': 'PRODUCT_TAG', 'text': 'indica', 'token_end': 3, 'token_start': 2}, {'key': '1 oz', 'label': 'QUANTITY', 'text': '1oz', 'token_end': 5, 'token_start': 3}, {'key': '1/2', 'label': 'QUANTITY', 'text': '1/2', 'token_end': 9, 'token_start': 8}, {'key': 'indica', 'label': 'PRODUCT_TAG', 'text': 'indica', 'token_end': 11, 'token_start': 10}, {'key': '1/2', 'label': 'QUANTITY', 'text': '1/2', 'token_end': 13, 'token_start': 12}, {'key': 'oz', 'label': 'QUANTITY', 'text': 'oz', 'token_end': 14, 'token_start': 13}, {'key': '$ 170', 'label': 'MONEY', 'text': '$170', 'token_end': 19, 'token_start': 17}, {'key': 'or less', 'label': 'GPE', 'text': 'Or less', 'token_end': 22, 'token_start': 20}, {'key': '1 oz', 'label': 'QUANTITY', 'text': '1 oz', 'token_end': 24, 'token_start': 22}]}"
False,"No products matching your search were found within 20 miles of 510 4th Street, Grandfield, OK.",2020-09-06 0:00:45,"{'labels': {'GPE': 2, 'RETAILER': 2, 'SERVICE': 1}, 'entities': [{'key': '-PRON- search be', 'label': 'RETAILER', 'text': 'your search were', 'token_end': 6, 'token_start': 3}, {'key': 'within 20', 'label': 'RETAILER', 'text': 'within 20', 'token_end': 9, 'token_start': 7}, {'key': 'mile', 'label': 'SERVICE', 'text': 'miles', 'token_end': 10, 'token_start': 9}, {'key': 'Grandfield', 'label': 'GPE', 'text': 'Grandfield', 'token_end': 16, 'token_start': 15}, {'key': 'ok', 'label': 'GPE', 'text': 'OK', 'token_end': 18, 'token_start': 17}]}"
False,$20,2020-07-16 20:48:47,"{'labels': {'MONEY': 1}, 'entities': [{'key': '$ 20', 'label': 'MONEY', 'text': '$20', 'token_end': 2, 'token_start': 0}]}"
False,"Divine vitality cdb/thc lotion 
",2020-07-17 3:15:45,"{'labels': {'GPE': 1, 'PRODUCT_TAG': 2}, 'entities': [{'key': 'divine vitality', 'label': 'GPE', 'text': 'Divine vitality', 'token_end': 2, 'token_start': 0}, {'key': 'cdb', 'label': 'PRODUCT_TAG', 'text': 'cdb', 'token_end': 3, 'token_start': 2}, {'key': 'thc', 'label': 'PRODUCT_TAG', 'text': 'thc', 'token_end': 5, 'token_start': 4}]}"
False,Pamelina vape,2020-07-17 16:39:20,"{'labels': {'PRODUCT': 1, 'STRAIN': 1}, 'entities': [{'key': 'Pamelina', 'label': 'STRAIN', 'text': 'Pamelina', 'token_end': 1, 'token_start': 0}, {'key': 'vape', 'label': 'PRODUCT', 'text': 'vape', 'token_end': 2, 'token_start': 1}]}"
False,Want to see all flowers,2020-09-02 17:44:19,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'flower', 'label': 'PRODUCT', 'text': 'flowers', 'token_end': 5, 'token_start': 4}]}"
False,Tincture called cannalean,2020-07-18 23:25:35,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'tincture', 'label': 'PRODUCT', 'text': 'Tincture', 'token_end': 1, 'token_start': 0}]}"
True,36576479757875768686887876867,2020-08-28 15:10:37,"{'labels': {'GPE': 1}, 'entities': [{'key': '36576479757875768686887876867', 'label': 'GPE', 'text': '36576479757875768686887876867', 'token_end': 1, 'token_start': 0}]}"
False,Store fronts,2020-07-20 17:04:56,"{'labels': {'SERVICE': 1}, 'entities': [{'key': 'storefront', 'label': 'SERVICE', 'text': 'Store fronts', 'token_end': 2, 'token_start': 0}]}"
False,Terrible website man Just a terrible website,2020-09-07 18:41:56,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'terrible', 'label': 'PRODUCT', 'text': 'terrible', 'token_end': 6, 'token_start': 5}]}"
False,Agua de orchata,2020-08-15 19:49:05,"{'labels': {}, 'entities': []}"
False,I wanted to learn about it,2020-07-27 5:55:16,"{'labels': {}, 'entities': []}"
False,Lions breath carts,2020-09-14 4:23:13,"{'labels': {'PRODUCT': 1, 'STRAIN': 1}, 'entities': [{'key': 'lions breath', 'label': 'STRAIN', 'text': 'Lions breath', 'token_end': 2, 'token_start': 0}, {'key': 'cart', 'label': 'PRODUCT', 'text': 'carts', 'token_end': 3, 'token_start': 2}]}"
False,Watermelon pucks - a sleep aid gummy - purchased in Colorado for $20.,2020-07-27 18:37:07,"{'labels': {'GPE': 1, 'MONEY': 1, 'PRODUCT': 1, 'PRODUCT_TAG': 1, 'STRAIN': 1}, 'entities': [{'key': 'Watermelon', 'label': 'STRAIN', 'text': 'Watermelon', 'token_end': 1, 'token_start': 0}, {'key': 'sleep', 'label': 'PRODUCT_TAG', 'text': 'sleep', 'token_end': 5, 'token_start': 4}, {'key': 'purchase', 'label': 'PRODUCT', 'text': 'purchased', 'token_end': 9, 'token_start': 8}, {'key': 'Colorado for', 'label': 'GPE', 'text': 'Colorado for', 'token_end': 12, 'token_start': 10}, {'key': '$ 20', 'label': 'MONEY', 'text': '$20', 'token_end': 14, 'token_start': 12}]}"
False,shits too expensive in IL,2020-07-28 7:49:23,"{'labels': {'GPE': 1}, 'entities': [{'key': 'IL', 'label': 'GPE', 'text': 'IL', 'token_end': 5, 'token_start': 4}]}"
False,Clones,2020-09-04 0:45:57,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'clone', 'label': 'PRODUCT', 'text': 'Clones', 'token_end': 1, 'token_start': 0}]}"
False,ABX vape battery,2020-08-24 22:49:18,"{'labels': {'ORG': 1, 'PRODUCT': 2}, 'entities': [{'key': 'ABX', 'label': 'ORG', 'text': 'ABX', 'token_end': 1, 'token_start': 0}, {'key': 'vape', 'label': 'PRODUCT', 'text': 'vape', 'token_end': 2, 'token_start': 1}, {'key': 'battery', 'label': 'PRODUCT', 'text': 'battery', 'token_end': 3, 'token_start': 2}]}"
False,The Weeknd vape carts is what I’m looking for?,2020-07-30 0:54:14,"{'labels': {'GPE': 1, 'PRODUCT': 1}, 'entities': [{'key': 'vape', 'label': 'PRODUCT', 'text': 'vape', 'token_end': 3, 'token_start': 2}, {'key': '?', 'label': 'GPE', 'text': '?', 'token_end': 11, 'token_start': 10}]}"
False,"I need a high CBD flower with very low thc
",2020-07-30 17:21:17,"{'labels': {'PRODUCT': 1, 'PRODUCT_TAG': 2}, 'entities': [{'key': 'cbd', 'label': 'PRODUCT_TAG', 'text': 'CBD', 'token_end': 5, 'token_start': 4}, {'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 6, 'token_start': 5}, {'key': 'thc', 'label': 'PRODUCT_TAG', 'text': 'thc', 'token_end': 10, 'token_start': 9}]}"
False,I'm trying to find a dispensary that will deliver to me,2020-07-31 13:14:51,"{'labels': {'SERVICE': 2}, 'entities': [{'key': 'storefront', 'label': 'SERVICE', 'text': 'dispensary', 'token_end': 7, 'token_start': 6}, {'key': 'deliver', 'label': 'SERVICE', 'text': 'deliver', 'token_end': 10, 'token_start': 9}]}"
False,Im 65 years old do i get a discount,2020-07-31 22:37:01,"{'labels': {}, 'entities': []}"
False,Purple haze,2020-08-01 0:52:02,"{'labels': {'STRAIN': 1}, 'entities': [{'key': 'purple haze', 'label': 'STRAIN', 'text': 'Purple haze', 'token_end': 2, 'token_start': 0}]}"
False,Are there any full gram  disposables,2020-08-18 17:36:25,"{'labels': {'PRODUCT': 1, 'PRODUCT_TAG': 1, 'QUANTITY': 1}, 'entities': [{'key': 'be', 'label': 'PRODUCT_TAG', 'text': 'Are', 'token_end': 1, 'token_start': 0}, {'key': 'gram', 'label': 'QUANTITY', 'text': 'gram', 'token_end': 5, 'token_start': 4}, {'key': 'disposable', 'label': 'PRODUCT', 'text': 'disposables', 'token_end': 7, 'token_start': 6}]}"
False,Vape pens,2020-08-18 19:08:19,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'vape pen', 'label': 'PRODUCT', 'text': 'Vape pens', 'token_end': 2, 'token_start': 0}]}"
False,Wawax,2020-08-01 23:00:38,"{'labels': {'ORG': 1}, 'entities': [{'key': 'Wawax', 'label': 'ORG', 'text': 'Wawax', 'token_end': 1, 'token_start': 0}]}"
False,Mary's freeze,2020-08-02 15:56:01,"{'labels': {'ORG': 1}, 'entities': [{'key': ""Mary 's"", 'label': 'ORG', 'text': ""Mary's"", 'token_end': 2, 'token_start': 0}]}"
False,NEED KOROVA BLACK BAR 1000MG.,2020-09-18 4:01:59,"{'labels': {}, 'entities': []}"
False,I want 100 mg THC capsules.,2020-09-29 23:41:49,"{'labels': {'PRODUCT': 1, 'PRODUCT_TAG': 2}, 'entities': [{'key': '100 mg', 'label': 'PRODUCT_TAG', 'text': '100 mg', 'token_end': 4, 'token_start': 2}, {'key': 'THC', 'label': 'PRODUCT_TAG', 'text': 'THC', 'token_end': 5, 'token_start': 4}, {'key': 'capsule', 'label': 'PRODUCT', 'text': 'capsules', 'token_end': 6, 'token_start': 5}]}"
False,A vab that you can use the oil in the that comes in a pretty loaded oil of different strains,2020-09-19 16:17:09,"{'labels': {'ORG': 1, 'TAGKIND': 1}, 'entities': [{'key': 'come', 'label': 'ORG', 'text': 'comes', 'token_end': 12, 'token_start': 11}, {'key': 'strain', 'label': 'TAGKIND', 'text': 'strains', 'token_end': 20, 'token_start': 19}]}"
False,"Don’t limit searches to 20 miles... make it more like autotrader, with up to unlimited search distance!",2020-09-20 12:59:23,"{'labels': {'GPE': 2}, 'entities': [{'key': 'more like', 'label': 'GPE', 'text': 'more like', 'token_end': 12, 'token_start': 10}, {'key': 'autotrader', 'label': 'GPE', 'text': 'autotrader', 'token_end': 13, 'token_start': 12}]}"
False,"Vape products
",2020-10-11 17:20:56,"{'labels': {'CARDINAL': 1, 'PRODUCT': 1}, 'entities': [{'key': 'vape', 'label': 'PRODUCT', 'text': 'Vape', 'token_end': 1, 'token_start': 0}, {'key': 'product', 'label': 'CARDINAL', 'text': 'products', 'token_end': 2, 'token_start': 1}]}"
True,Great!!!,2020-09-19 19:06:32,"{'labels': {}, 'entities': []}"
False,"flour,butter etc.etc.",2020-09-19 12:26:09,"{'labels': {'GPE': 1, 'PRODUCT': 1}, 'entities': [{'key': 'flour', 'label': 'GPE', 'text': 'flour', 'token_end': 1, 'token_start': 0}, {'key': 'butter', 'label': 'PRODUCT', 'text': 'butter', 'token_end': 3, 'token_start': 2}]}"
False,Oz. Of concentrates,2020-10-04 2:00:23,"{'labels': {'PRODUCT': 1, 'QUANTITY': 1}, 'entities': [{'key': 'Oz', 'label': 'QUANTITY', 'text': 'Oz', 'token_end': 1, 'token_start': 0}, {'key': 'concentrate', 'label': 'PRODUCT', 'text': 'concentrates', 'token_end': 4, 'token_start': 3}]}"
False,100count 500mg cbd gummies,2020-09-19 22:31:23,"{'labels': {'PRODUCT': 1, 'PRODUCT_TAG': 2}, 'entities': [{'key': '500 mg', 'label': 'PRODUCT_TAG', 'text': '500mg', 'token_end': 3, 'token_start': 1}, {'key': 'cbd', 'label': 'PRODUCT_TAG', 'text': 'cbd', 'token_end': 4, 'token_start': 3}, {'key': 'gummie', 'label': 'PRODUCT', 'text': 'gummies', 'token_end': 5, 'token_start': 4}]}"
False,Sativa,2020-10-09 2:12:12,"{'labels': {'PRODUCT_TAG': 1}, 'entities': [{'key': 'Sativa', 'label': 'PRODUCT_TAG', 'text': 'Sativa', 'token_end': 1, 'token_start': 0}]}"
False,"blueberry premium cannabis flower
",2020-10-08 0:05:42,"{'labels': {'PRODUCT': 1, 'STRAIN': 1}, 'entities': [{'key': 'blueberry', 'label': 'STRAIN', 'text': 'blueberry', 'token_end': 1, 'token_start': 0}, {'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 4, 'token_start': 3}]}"
False,"Cannabis for ed 

",2020-09-21 1:51:11,"{'labels': {}, 'entities': []}"
False,Weed clinic east Olympic,2020-10-11 0:54:09,"{'labels': {}, 'entities': []}"
False,Looking for sweet tooth flower,2020-09-30 19:25:20,"{'labels': {'PRODUCT': 1, 'STRAIN': 1}, 'entities': [{'key': 'sweet tooth', 'label': 'STRAIN', 'text': 'sweet tooth', 'token_end': 4, 'token_start': 2}, {'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 5, 'token_start': 4}]}"
True,Sticky trees,2020-07-21 2:22:08,"{'labels': {}, 'entities': []}"
False,100 ounce of flower,2020-07-21 20:24:50,"{'labels': {'PRODUCT': 1, 'QUANTITY': 1}, 'entities': [{'key': 'ounce', 'label': 'QUANTITY', 'text': 'ounce', 'token_end': 2, 'token_start': 1}, {'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 4, 'token_start': 3}]}"
False,Dry area,2020-09-03 2:13:10,"{'labels': {'RETAILER': 1}, 'entities': [{'key': 'Dry', 'label': 'RETAILER', 'text': 'Dry', 'token_end': 1, 'token_start': 0}]}"
False,"I used to get deals for several dispensaries,  today i only get 2? Don't understand the issue here.  I don't like having to look up each dispensary",2020-07-22 21:36:48,"{'labels': {'SERVICE': 4}, 'entities': [{'key': 'deal', 'label': 'SERVICE', 'text': 'deals', 'token_end': 5, 'token_start': 4}, {'key': 'several', 'label': 'SERVICE', 'text': 'several', 'token_end': 7, 'token_start': 6}, {'key': 'storefront', 'label': 'SERVICE', 'text': 'dispensaries', 'token_end': 8, 'token_start': 7}, {'key': 'storefront', 'label': 'SERVICE', 'text': 'dispensary', 'token_end': 34, 'token_start': 33}]}"
